scenario,mode,strategy,seed_code,seed_value,days_survived,ending_type,ending_cause,encounters_faced,vehicle_breakdowns,final_hp,final_supplies,final_sanity,final_budget_cents,boss.reached,boss_won,miles_traveled,travel_days,partial_travel_days,non_travel_days,avg_mpd,unique_encounters,repairs_spent_cents,bribes_spent_cents,exec_order_active,exec_order_days_remaining,exec_order_cooldown,exposure_streak_heat,exposure_streak_cold,days_with_camp,days_with_repair,travel_ratio,unique_per_20_days,rotation_events,reached_2k_by_150,crossing_events,crossing_permit_uses,crossing_bribe_attempts,crossing_bribe_successes,crossing_detours_taken,crossing_failures,crossing_failure_rate,crossing_bribe_success_rate,day_reason_history,endgame_active,endgame_field_repair_used,endgame_cooldown_days,stop_cap_conversions
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1403,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,10,19,4,23800,true,false,2100.0,24,1,1,121.47,9,0,3700,"",0,0,0,0,0,0,0.962,6.92,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass|||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1404,26,"Victory - Boss Defeated","boss.victory",8,0,10,19,3,23100,true,true,2100.0,24,1,1,121.47,8,0,3700,"",0,0,0,0,1,0,0.962,6.15,7,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass||||||||camp||crossing_pass||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1405,26,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,17,4,23900,true,false,2100.0,25,1,0,116.80,8,0,3700,"",0,0,0,0,1,0,1.000,6.15,7,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass|||||||||camp|crossing_pass||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1406,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,10,18,4,24400,true,false,2100.0,24,1,1,121.47,9,0,3700,"",0,0,0,0,1,0,0.962,6.92,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||camp|||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1407,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,0,10,18,4,23800,true,false,2100.0,26,0,0,116.80,9,0,3700,"",0,3,0,0,0,0,1.000,6.92,8,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass|||||||||crossing_pass|||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1408,25,"Victory - Boss Defeated","boss.victory",9,0,10,20,4,23200,true,true,2100.0,25,0,0,121.47,9,0,3700,"",0,0,0,0,0,0,1.000,7.20,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1409,26,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,17,4,25200,true,false,2100.0,25,0,1,121.47,8,0,3700,"",0,0,0,0,1,0,0.962,6.15,7,true,3,0,3,3,0,0,0.000,1.000,"|||||crossing_pass||||||crossing_pass|||||||||crossing_pass;camp|||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1410,26,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,19,4,24400,true,false,2100.0,24,2,0,116.80,8,0,3700,"tariff_tsunami",2,0,0,0,2,0,1.000,6.15,7,true,3,0,3,2,1,0,0.000,0.667,"||||||crossing_pass|||||detour|camp|||||||camp||crossing_pass||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1411,26,"Boss Vote Failed - Game Over","boss_vote_failed",9,2,10,20,4,23700,true,false,2100.0,24,1,1,121.47,9,0,3700,"",0,0,0,0,0,2,0.962,6.92,8,true,3,0,3,2,1,0,0.000,0.667,"|||||detour|repair||||repair||crossing_pass||||||||crossing_pass|||||",false,false,0,0
"Deep - Conservative","Deep","Conservative","DP-ORANGE02",1412,25,"Boss Vote Failed - Game Over","boss_vote_failed",8,0,10,19,4,25700,true,false,2100.0,25,0,0,121.47,8,0,3700,"",0,0,0,0,0,0,1.000,6.40,6,true,3,0,3,3,0,0,0.000,1.000,"||||||crossing_pass|||||crossing_pass|||||||||crossing_pass||||",false,false,0,0
